gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned,gridmet_rows_available,n_days_7d,pr_mm_7d_mean,pr_mm_7d_min,pr_mm_7d_max,pr_mm_7d_sum,tmmn_K_7d_mean,tmmn_K_7d_min,tmmn_K_7d_max,tmmn_K_7d_sum,tmmx_K_7d_mean,tmmx_K_7d_min,tmmx_K_7d_max,tmmx_K_7d_sum,rmin_pct_7d_mean,rmin_pct_7d_min,rmin_pct_7d_max,rmin_pct_7d_sum,rmax_pct_7d_mean,rmax_pct_7d_min,rmax_pct_7d_max,rmax_pct_7d_sum,vs_m_s_7d_mean,vs_m_s_7d_min,vs_m_s_7d_max,vs_m_s_7d_sum,srad_W_m2_7d_mean,srad_W_m2_7d_min,srad_W_m2_7d_max,srad_W_m2_7d_sum,bi_7d_mean,bi_7d_min,bi_7d_max,bi_7d_sum,erc_7d_mean,erc_7d_min,erc_7d_max,erc_7d_sum,fm100_pct_7d_mean,fm100_pct_7d_min,fm100_pct_7d_max,fm100_pct_7d_sum,fm1000_pct_7d_mean,fm1000_pct_7d_min,fm1000_pct_7d_max,fm1000_pct_7d_sum,vpd_kPa_7d_mean,vpd_kPa_7d_min,vpd_kPa_7d_max,vpd_kPa_7d_sum,pet_mm_7d_mean,pet_mm_7d_min,pet_mm_7d_max,pet_mm_7d_sum,n_days_14d,pr_mm_14d_mean,pr_mm_14d_min,pr_mm_14d_max,pr_mm_14d_sum,tmmn_K_14d_mean,tmmn_K_14d_min,tmmn_K_14d_max,tmmn_K_14d_sum,tmmx_K_14d_mean,tmmx_K_14d_min,tmmx_K_14d_max,tmmx_K_14d_sum,rmin_pct_14d_mean,rmin_pct_14d_min,rmin_pct_14d_max,rmin_pct_14d_sum,rmax_pct_14d_mean,rmax_pct_14d_min,rmax_pct_14d_max,rmax_pct_14d_sum,vs_m_s_14d_mean,vs_m_s_14d_min,vs_m_s_14d_max,vs_m_s_14d_sum,srad_W_m2_14d_mean,srad_W_m2_14d_min,srad_W_m2_14d_max,srad_W_m2_14d_sum,bi_14d_mean,bi_14d_min,bi_14d_max,bi_14d_sum,erc_14d_mean,erc_14d_min,erc_14d_max,erc_14d_sum,fm100_pct_14d_mean,fm100_pct_14d_min,fm100_pct_14d_max,fm100_pct_14d_sum,fm1000_pct_14d_mean,fm1000_pct_14d_min,fm1000_pct_14d_max,fm1000_pct_14d_sum,vpd_kPa_14d_mean,vpd_kPa_14d_min,vpd_kPa_14d_max,vpd_kPa_14d_sum,pet_mm_14d_mean,pet_mm_14d_min,pet_mm_14d_max,pet_mm_14d_sum,n_days_30d,pr_mm_30d_mean,pr_mm_30d_min,pr_mm_30d_max,pr_mm_30d_sum,tmmn_K_30d_mean,tmmn_K_30d_min,tmmn_K_30d_max,tmmn_K_30d_sum,tmmx_K_30d_mean,tmmx_K_30d_min,tmmx_K_30d_max,tmmx_K_30d_sum,rmin_pct_30d_mean,rmin_pct_30d_min,rmin_pct_30d_max,rmin_pct_30d_sum,rmax_pct_30d_mean,rmax_pct_30d_min,rmax_pct_30d_max,rmax_pct_30d_sum,vs_m_s_30d_mean,vs_m_s_30d_min,vs_m_s_30d_max,vs_m_s_30d_sum,srad_W_m2_30d_mean,srad_W_m2_30d_min,srad_W_m2_30d_max,srad_W_m2_30d_sum,bi_30d_mean,bi_30d_min,bi_30d_max,bi_30d_sum,erc_30d_mean,erc_30d_min,erc_30d_max,erc_30d_sum,fm100_pct_30d_mean,fm100_pct_30d_min,fm100_pct_30d_max,fm100_pct_30d_sum,fm1000_pct_30d_mean,fm1000_pct_30d_min,fm1000_pct_30d_max,fm1000_pct_30d_sum,vpd_kPa_30d_mean,vpd_kPa_30d_min,vpd_kPa_30d_max,vpd_kPa_30d_sum,pet_mm_30d_mean,pet_mm_30d_min,pet_mm_30d_max,pet_mm_30d_sum,fire_start_date,log_acres,year,month,nwcg_size_class,severity_tier,size_tier,elevation,slope_degrees,aspect_degrees,northness,eastness
fire_01648,2632aae9-5451-4021-b9ec-3c68909133a7,Ranch Fire,2022-08-29,41.4626,-123.9477,26.0,30,7,0.0,0.0,0.0,0.0,287.57142857142856,286.0,289.4,2013.0,299.58571428571435,296.8,302.3,2097.1000000000004,37.22857142857144,31.0,44.0,260.6,77.9857142857143,65.0,85.2,545.9000000000001,3.142857142857143,1.4,5.4,22.0,298.45714285714286,293.6,302.0,2089.2,36.0,27.0,45.0,252.0,51.85714285714285,50.0,54.0,363.0,10.842857142857142,10.3,11.3,75.89999999999999,11.642857142857144,11.4,11.8,81.50000000000001,1.2114285714285715,0.87,1.57,8.48,5.1571428571428575,4.2,5.7,36.1,14,0.0,0.0,0.0,0.0,288.75714285714287,286.0,294.8,4042.6,300.5857142857143,296.8,305.3,4208.2,35.364285714285714,26.4,44.8,495.1,73.4142857142857,51.8,85.2,1027.7999999999995,2.935714285714286,0.9,5.4,41.1,301.7428571428572,286.4,318.3,4224.400000000001,34.785714285714285,25.0,45.0,487.0,51.285714285714285,45.0,54.0,718.0,10.87142857142857,9.7,13.5,152.2,11.864285714285714,11.4,12.6,166.1,1.383571428571429,0.87,2.29,19.37,5.32142857142857,4.2,6.8,74.49999999999999,30,0.01,0.0,0.3,0.3,287.7333333333333,282.7,294.8,8632.0,298.78333333333336,292.2,305.3,8963.5,39.95,26.4,59.8,1198.5,77.88333333333335,51.8,100.0,2336.5000000000005,2.2466666666666675,0.9,5.4,67.40000000000002,300.22,216.8,329.9,9006.6,30.866666666666667,22.0,45.0,926.0,50.03333333333333,40.0,57.0,1501.0,11.223333333333334,8.1,16.0,336.70000000000005,11.823333333333332,11.2,12.7,354.7,1.1670000000000005,0.37,2.29,35.010000000000005,4.9,3.5,6.8,146.99999999999997,2022-08-29,3.295836866004329,2022,8,C,Small,Small,190.58932,19.0,58.0,0.5299192642332049,0.8480480961564261
fire_01649,599c4952-beda-4ec6-a636-47c92444a443,Gulch Fire,2022-08-29,34.2026,-117.8608,113.0,30,7,0.0,0.0,0.0,0.0,291.87142857142857,289.5,293.7,2043.1,303.4285714285715,300.3,306.4,2124.0000000000005,29.41428571428572,16.2,38.8,205.90000000000003,66.20000000000002,45.7,80.4,463.4000000000001,2.9857142857142853,2.3,4.0,20.9,295.37142857142857,288.9,303.2,2067.6,55.142857142857146,51.0,62.0,386.0,73.42857142857143,68.0,79.0,514.0,8.385714285714284,7.4,9.6,58.7,7.614285714285715,7.4,7.9,53.3,1.8185714285714287,1.21,2.68,12.73,5.985714285714286,5.5,6.5,41.9,14,0.0,0.0,0.0,0.0,292.45,289.5,294.8,4094.3,304.0571428571429,300.3,307.1,4256.8,27.392857142857142,16.2,38.8,383.5,62.67857142857142,45.7,80.4,877.4999999999999,2.678571428571428,2.0,4.0,37.49999999999999,299.8142857142857,288.9,307.4,4197.4,54.142857142857146,51.0,62.0,758.0,75.5,68.0,80.0,1057.0,7.757142857142857,6.7,9.6,108.6,7.478571428571429,7.2,7.9,104.7,2.0064285714285712,1.21,2.7,28.09,6.071428571428571,5.5,6.8,85.0,30,0.0,0.0,0.0,0.0,293.17333333333335,289.5,296.6,8795.2,304.7633333333333,300.3,308.3,9142.9,26.5,13.6,38.8,795.0,60.85000000000001,38.0,80.4,1825.5,2.5966666666666662,1.7,4.0,77.89999999999999,299.81333333333333,230.2,321.2,8994.4,53.6,46.0,62.0,1608.0,75.43333333333334,68.0,81.0,2263.0,7.696666666666667,6.3,9.6,230.9,7.533333333333332,7.2,7.9,226.0,2.12,1.21,3.25,63.6,6.25,5.0,7.4,187.5,2022-08-29,4.736198448394496,2022,8,D,Medium,Medium,493.92032,12.0,118.0,-0.4694715627858909,0.8829475928589269
fire_01650,40b5cdc9-57db-40da-b52d-6f4c53375bc1,Route Fire,2022-08-31,34.5255,-118.6479,5208.0,30,7,0.0,0.0,0.0,0.0,290.15714285714284,288.0,291.8,2031.1,305.0,301.4,309.1,2135.0,26.4,16.6,35.1,184.8,75.42857142857143,63.4,88.9,528.0,3.514285714285714,2.9,4.0,24.6,296.0285714285714,291.2,300.5,2072.2,58.142857142857146,51.0,62.0,407.0,71.0,67.0,74.0,497.0,9.142857142857142,8.2,10.5,63.99999999999999,8.071428571428571,7.8,8.4,56.5,1.96,1.31,2.78,13.72,6.514285714285714,5.7,7.2,45.6,14,0.0,0.0,0.0,0.0,290.45,288.0,292.5,4066.3,305.37857142857143,301.4,309.1,4275.3,23.75714285714286,15.5,35.1,332.6,69.87857142857142,57.0,88.9,978.2999999999998,3.185714285714286,2.3,4.0,44.6,301.6571428571429,291.2,309.8,4223.200000000001,57.642857142857146,51.0,62.0,807.0,73.57142857142857,67.0,79.0,1030.0,8.35,6.9,10.5,116.9,7.885714285714287,7.6,8.4,110.40000000000002,2.1185714285714283,1.31,2.78,29.66,6.55,5.7,7.3,91.7,30,0.0,0.0,0.0,0.0,291.38000000000005,288.0,294.1,8741.400000000001,306.1133333333334,301.4,309.2,9183.4,23.51,13.6,39.7,705.3,68.06333333333333,50.9,88.9,2041.9,3.036666666666667,2.3,4.0,91.1,306.4433333333333,275.3,325.1,9193.3,56.5,48.0,62.0,1695.0,73.5,64.0,79.0,2205.0,8.24,6.7,10.6,247.2,7.9333333333333345,7.6,8.4,238.00000000000003,2.2423333333333337,1.31,3.0,67.27000000000001,6.73,5.5,7.5,201.9,2022-08-31,8.558143177745192,2022,8,G,Extreme,Extreme,520.63727,5.0,119.0,-0.484809620246337,0.8746197071393959
fire_01651,68dceec6-55b8-4c87-bfa8-f80e4d7118f4,Border 32,2022-08-31,32.612181,-116.707395,4456.0,30,7,0.0,0.0,0.0,0.0,291.6714285714285,289.1,294.3,2041.7,303.4857142857143,300.1,307.6,2124.4,39.957142857142856,30.0,47.9,279.7,83.98571428571428,70.8,95.4,587.9,3.357142857142857,2.6,4.0,23.5,278.25714285714287,255.4,287.8,1947.8,46.57142857142857,39.0,50.0,326.0,56.57142857142857,52.0,60.0,396.0,11.857142857142858,10.5,13.6,83.0,10.085714285714284,9.7,10.5,70.6,1.4385714285714286,0.92,2.21,10.07,5.6571428571428575,5.0,6.5,39.6,14,0.0,0.0,0.0,0.0,291.8285714285714,289.1,294.3,4085.6,303.77857142857147,300.1,307.6,4252.900000000001,37.871428571428574,29.9,47.9,530.2,80.80714285714285,66.1,95.4,1131.3,3.128571428571429,2.4,4.0,43.8,280.4857142857143,226.3,297.0,3926.8,46.92857142857143,39.0,52.0,657.0,59.35714285714285,52.0,67.0,831.0,11.042857142857144,8.7,13.6,154.6,9.735714285714286,9.1,10.5,136.3,1.5392857142857144,0.92,2.21,21.55,5.721428571428571,5.0,6.5,80.1,30,0.0166666666666666,0.0,0.5,0.5,293.1933333333333,289.1,296.2,8795.8,304.92333333333335,300.1,308.2,9147.7,34.75,26.0,47.9,1042.5,73.94666666666669,53.9,95.4,2218.4000000000005,3.0033333333333334,2.0,4.4,90.1,284.0066666666666,226.3,311.2,8520.199999999999,47.8,39.0,59.0,1434.0,62.06666666666667,52.0,68.0,1862.0,9.96,8.0,13.6,298.79999999999995,9.553333333333336,9.1,10.5,286.6,1.8093333333333328,0.92,2.5,54.28,6.076666666666666,5.0,7.7,182.3,2022-08-31,8.402231172946555,2022,8,F,Large,Large,271.30255,2.0,340.0,0.9396926207859084,-0.3420201433256686
fire_01652,1a839916-324c-4106-b32e-753ff8a0b048,Branstetter Fire ,2022-09-01,40.5336,-122.3975,34.0,30,7,0.0,0.0,0.0,0.0,290.31428571428563,289.4,291.6,2032.2,312.2,310.5,313.8,2185.4,11.585714285714284,8.8,13.2,81.1,50.65714285714285,43.9,54.0,354.6,3.2142857142857144,2.2,4.6,22.5,296.1428571428572,290.6,302.2,2073.0,59.42857142857143,51.0,70.0,416.0,86.42857142857143,86.0,87.0,605.0,5.614285714285714,5.4,5.8,39.3,5.885714285714285,5.8,5.9,41.2,3.5500000000000003,3.16,3.86,24.85,7.885714285714286,6.8,9.3,55.2,14,0.0,0.0,0.0,0.0,292.27857142857147,289.4,298.0,4091.900000000001,313.20714285714286,310.5,316.5,4384.9,10.792857142857144,6.0,13.2,151.1,45.74285714285714,30.2,54.0,640.4,2.821428571428572,1.5,4.6,39.5,292.9642857142857,203.0,310.5,4101.5,56.92857142857143,47.0,70.0,797.0,87.28571428571429,86.0,90.0,1222.0,5.057142857142857,4.0,5.8,70.8,5.950000000000001,5.8,6.3,83.30000000000001,3.877142857142857,3.16,5.01,54.28,7.5928571428571425,5.9,9.3,106.3,30,0.0,0.0,0.0,0.0,292.18999999999994,288.0,298.0,8765.699999999999,312.4433333333333,306.5,316.6,9373.3,14.06,6.0,30.4,421.8,52.34666666666666,30.2,95.3,1570.4,2.71,1.3,4.6,81.3,302.5566666666666,203.0,326.9,9076.7,53.3,37.0,70.0,1599.0,82.46666666666667,71.0,90.0,2474.0,6.163333333333333,4.0,9.5,184.9,6.446666666666669,5.8,7.1,193.4000000000001,3.597333333333333,2.26,5.01,107.92,7.446666666666668,5.9,9.3,223.40000000000003,2022-09-01,3.555348061489413,2022,9,C,Small,Small,156.62581,2.0,118.0,-0.4694715627858909,0.8829475928589269
fire_01653,80ceeedb-4349-44c9-b061-2f9855d6efd6,Walker Fire,2022-09-01,39.3669,-123.3159,124.0,30,7,0.0,0.0,0.0,0.0,286.1714285714285,284.4,286.7,2003.2,304.2142857142858,302.1,305.8,2129.5000000000005,25.52857142857143,20.4,32.9,178.7,80.95714285714287,66.9,87.9,566.7,3.314285714285714,2.3,4.5,23.2,293.3714285714286,289.4,297.7,2053.6000000000004,39.285714285714285,35.0,43.0,275.0,53.57142857142857,51.0,56.0,375.0,10.971428571428572,10.1,11.9,76.8,11.571428571428571,11.4,11.7,81.0,1.742857142857143,1.37,1.99,12.2,6.028571428571429,5.5,6.6,42.2,14,0.0,0.0,0.0,0.0,286.6214285714285,284.4,288.1,4012.7,304.87142857142857,302.1,308.6,4268.2,26.1,20.3,33.6,365.4,83.0,66.9,96.2,1162.0,4.55,2.3,7.8,63.7,298.63571428571424,289.4,309.3,4180.9,45.5,35.0,63.0,637.0,53.42857142857143,51.0,56.0,748.0,10.82142857142857,9.7,11.9,151.49999999999997,11.642857142857142,11.4,11.9,163.0,1.8092857142857144,1.37,2.51,25.33,6.8,5.5,9.5,95.2,30,0.0,0.0,0.0,0.0,286.17333333333335,282.3,289.8,8585.2,303.86,297.4,309.9,9115.8,28.906666666666663,15.7,41.9,867.1999999999999,86.24333333333333,62.0,100.0,2587.3,4.306666666666667,2.1,7.8,129.2,304.88666666666666,235.4,324.7,9146.6,43.03333333333333,31.0,63.0,1291.0,51.2,44.0,56.0,1536.0,11.763333333333332,9.5,15.0,352.9,11.786666666666664,11.2,12.6,353.6,1.6679999999999997,0.77,2.96,50.03999999999999,6.583333333333333,4.8,9.6,197.5,2022-09-01,4.8283137373023015,2022,9,D,Medium,Medium,488.27383,3.0,356.0,0.9975640502598242,-0.0697564737441256
fire_01654,f0e786a2-78d4-411a-b55a-b756c4189ffa,Woods Fire,2022-09-01,37.968,-120.4013,21.0,30,7,0.0,0.0,0.0,0.0,291.4,290.0,292.9,2039.8,308.5285714285714,306.3,311.0,2159.7,13.828571428571433,8.2,17.4,96.8,49.98571428571428,37.9,58.8,349.9,3.128571428571429,2.6,3.8,21.9,303.0,298.3,311.0,2121.0,67.71428571428571,61.0,76.0,474.0,87.14285714285714,85.0,90.0,610.0,5.985714285714286,5.5,6.3,41.9,6.171428571428572,6.1,6.2,43.2,2.9228571428571426,2.42,3.63,20.46,7.257142857142857,6.4,8.3,50.8,14,0.0,0.0,0.0,0.0,291.93571428571425,290.0,293.9,4087.1,309.35,306.3,311.5,4330.900000000001,13.135714285714286,7.5,17.4,183.9,48.942857142857136,35.7,62.1,685.1999999999999,3.421428571428572,2.6,4.7,47.900000000000006,308.37857142857143,298.3,316.4,4317.3,71.14285714285714,61.0,85.0,996.0,88.07142857142857,85.0,92.0,1233.0,5.564285714285714,4.6,6.3,77.89999999999999,6.200000000000001,6.1,6.5,86.80000000000001,3.066428571428572,2.42,3.63,42.93,7.757142857142858,6.4,9.4,108.6,30,0.0733333333333333,0.0,2.2,2.2,291.66,288.9,295.0,8749.8,308.4866666666666,302.7,311.9,9254.6,15.623333333333331,6.8,42.9,468.69999999999993,52.31333333333334,35.4,86.5,1569.4,3.353333333333333,2.1,4.7,100.6,300.75999999999993,187.6,332.6,9022.799999999996,66.16666666666667,0.0,85.0,1985.0,83.73333333333333,55.0,92.0,2512.0,6.326666666666668,4.6,9.4,189.80000000000004,6.563333333333332,6.1,7.2,196.89999999999995,2.8573333333333326,1.25,3.84,85.71999999999998,7.526666666666667,4.4,9.4,225.8,2022-09-01,3.091042453358316,2022,9,C,Small,Small,548.5826,5.0,206.0,-0.8987940462991669,-0.4383711467890774
fire_01655,47bfc3f3-04f7-49ab-a901-77770b85a7cc,Mill Fire,2022-09-02,41.4303,-122.3852,3939.0,30,7,0.0,0.0,0.0,0.0,285.04285714285714,283.6,287.6,1995.3,307.4428571428571,303.8,309.9,2152.1,15.12857142857143,7.0,22.3,105.9,68.14285714285715,54.8,83.5,477.00000000000006,2.628571428571429,1.7,3.7,18.4,291.6428571428572,281.1,297.5,2041.5,52.57142857142857,45.0,63.0,368.0,70.14285714285714,66.0,76.0,491.0,8.385714285714286,6.9,9.3,58.7,9.114285714285714,8.8,9.3,63.8,2.432857142857143,1.77,2.99,17.03,6.2714285714285705,5.3,7.3,43.89999999999999,14,0.0,0.0,0.0,0.0,285.70714285714286,283.6,287.6,3999.9,307.4714285714286,303.8,309.9,4304.6,16.65714285714286,7.0,22.3,233.2,70.21428571428571,54.8,83.5,983.0,2.671428571428572,1.7,3.7,37.4,297.25714285714287,281.1,310.3,4161.6,52.285714285714285,45.0,63.0,732.0,69.71428571428571,66.0,76.0,976.0,8.214285714285714,6.9,9.3,115.0,9.207142857142856,8.8,9.5,128.9,2.3842857142857143,1.77,2.99,33.38,6.385714285714285,5.3,7.3,89.39999999999999,30,0.0233333333333333,0.0,0.7,0.7,285.7366666666667,281.0,289.9,8572.1,306.41333333333336,300.9,309.9,9192.4,19.166666666666668,7.0,30.4,575.0,73.32,54.8,100.0,2199.6,2.756666666666668,1.3,4.5,82.70000000000002,301.1733333333333,190.5,328.3,9035.2,48.3,0.0,63.0,1449.0,65.2,44.0,76.0,1956.0,9.096666666666666,6.9,13.0,272.9,9.736666666666668,8.8,10.5,292.1,2.195333333333333,1.4,2.99,65.86,6.340000000000001,5.2,7.3,190.2,2022-09-02,8.27893600229198,2022,9,F,Large,Large,1069.0135,2.0,307.0,0.6018150231520479,-0.798635510047293
fire_01656,bb24457a-d2ad-4efc-b816-e5df69ce8e71,Tower Fire,2022-09-02,38.0182816,-120.7489517,73.0,30,7,0.0,0.0,0.0,0.0,292.2714285714286,290.7,294.7,2045.9,308.02857142857147,305.1,312.1,2156.2000000000003,16.985714285714284,7.8,23.4,118.9,55.114285714285714,36.6,65.9,385.8,2.4714285714285715,1.8,3.0,17.3,296.78571428571433,288.8,304.5,2077.5000000000005,57.285714285714285,53.0,60.0,401.0,81.0,78.0,85.0,567.0,6.914285714285716,6.0,7.4,48.400000000000006,7.057142857142857,6.9,7.1,49.4,2.81,2.12,3.99,19.67,6.4,6.0,6.7,44.8,14,0.0,0.0,0.0,0.0,292.79285714285714,290.7,294.7,4099.1,308.7357142857143,305.1,312.1,4322.3,17.67142857142857,7.8,23.4,247.4,57.26428571428571,36.6,70.2,801.6999999999999,2.685714285714285,1.8,3.7,37.6,302.4785714285714,288.8,312.3,4234.7,59.42857142857143,53.0,71.0,832.0,81.35714285714286,78.0,85.0,1139.0,6.707142857142857,5.7,7.4,93.9,7.049999999999999,6.9,7.1,98.7,2.867142857142857,2.12,3.99,40.14,6.821428571428571,6.0,8.4,95.5,30,0.0233333333333333,0.0,0.7,0.7,292.38,288.9,296.7,8771.4,308.22333333333336,304.0,312.4,9246.7,18.88,7.8,33.9,566.4,59.673333333333325,36.6,82.5,1790.1999999999998,2.5733333333333337,1.7,3.7,77.20000000000002,302.6666666666667,187.8,327.6,9080.0,55.3,0.0,71.0,1659.0,78.56666666666666,60.0,85.0,2357.0,7.183333333333333,5.7,9.1,215.5,7.256666666666665,6.9,7.7,217.7,2.749000000000001,1.64,3.99,82.47000000000001,6.763333333333333,4.9,8.4,202.9,2022-09-02,4.30406509320417,2022,9,C,Small,Small,332.899,3.0,54.0,0.5877852522924731,0.8090169943749475
fire_01657,0f74249b-6f78-4266-b3f0-c61b5626d6af,Mountain Fire ,2022-09-02,41.459009,-122.627469,13440.0,30,7,0.0,0.0,0.0,0.0,287.0142857142857,285.0,288.8,2009.1,304.52857142857147,301.5,306.7,2131.7000000000003,16.785714285714285,8.8,23.4,117.5,56.15714285714287,43.6,68.5,393.1000000000001,2.3000000000000003,1.8,2.5,16.1,290.5571428571429,279.6,296.3,2033.9,44.85714285714285,42.0,48.0,314.0,72.57142857142857,69.0,77.0,508.0,7.214285714285714,6.1,7.9,50.5,8.214285714285714,7.9,8.4,57.5,2.22,1.67,2.74,15.54,5.671428571428571,5.4,5.9,39.7,14,0.0,0.0,0.0,0.0,287.1928571428572,285.0,288.8,4020.7,304.5642857142857,301.5,306.7,4263.9,18.37142857142857,8.8,23.6,257.2,59.285714285714285,43.6,73.1,830.0,2.3642857142857143,1.8,2.8,33.1,296.1428571428572,279.6,309.1,4146.0,44.71428571428572,42.0,48.0,626.0,71.64285714285714,69.0,77.0,1003.0,7.22142857142857,6.1,7.9,101.09999999999998,8.392857142857144,7.9,8.8,117.5,2.1621428571428574,1.67,2.74,30.270000000000003,5.821428571428571,5.4,6.3,81.5,30,0.0,0.0,0.0,0.0,286.83666666666664,282.7,289.7,8605.099999999999,303.55333333333334,298.1,307.2,9106.6,20.896666666666665,8.8,33.1,626.9,62.96666666666667,43.6,89.8,1889.0,2.3433333333333333,1.5,2.9,70.3,299.56666666666666,182.1,327.0,8987.0,42.4,33.0,48.0,1272.0,67.36666666666666,54.0,77.0,2021.0,8.1,6.1,12.8,243.0,9.07,7.9,10.2,272.1,1.9863333333333333,1.27,2.74,59.59,5.776666666666668,4.6,6.6,173.30000000000004,2022-09-02,9.506065016071148,2022,9,G,Extreme,Extreme,1159.7903,8.0,89.0,0.0174524064372836,0.9998476951563912
fire_01658,a30a1a3f-e586-4351-a177-109e2108bf9c,Sandia Fire,2022-09-04,33.432924,-117.246996,30.0,30,7,0.0,0.0,0.0,0.0,294.0857142857143,291.1,298.7,2058.6,307.2142857142858,299.9,311.3,2150.5000000000005,35.58571428571428,23.6,56.2,249.1,84.37142857142858,69.3,100.0,590.6,3.3285714285714287,2.6,4.1,23.3,286.3428571428571,277.3,291.3,2004.4,34.57142857142857,31.0,39.0,242.0,40.285714285714285,34.0,47.0,282.0,14.12857142857143,10.8,17.1,98.9,14.642857142857142,14.0,15.0,102.5,1.932857142857143,0.71,2.71,13.53,6.257142857142858,4.8,7.4,43.8,14,0.0,0.0,0.0,0.0,292.1,289.4,298.7,4089.4,304.75,299.3,311.3,4266.5,42.15,23.6,60.7,590.1,92.14285714285712,69.3,100.0,1289.9999999999998,3.3285714285714287,2.6,4.1,46.6,291.2357142857143,277.3,301.3,4077.3000000000006,33.357142857142854,31.0,39.0,467.0,38.285714285714285,34.0,47.0,536.0,15.335714285714284,10.8,17.1,214.7,14.55,14.0,15.0,203.7,1.3992857142857142,0.49,2.71,19.59,5.671428571428571,4.5,7.4,79.39999999999999,30,0.0,0.0,0.0,0.0,291.78333333333336,289.4,298.7,8753.5,305.36999999999995,299.3,311.3,9161.1,38.87,23.6,60.7,1166.1,92.59,69.3,100.0,2777.7000000000003,3.306666666666666,2.6,4.1,99.2,301.2566666666667,277.3,323.0,9037.7,35.43333333333333,31.0,41.0,1063.0,41.36666666666667,34.0,49.0,1241.0,14.366666666666667,10.8,17.1,431.00000000000006,14.046666666666669,13.2,15.0,421.4,1.489666666666667,0.49,2.71,44.690000000000005,6.016666666666667,4.5,7.4,180.5,2022-09-04,3.4339872044851463,2022,9,C,Small,Small,191.12744,5.0,169.0,-0.981627183447664,0.1908089953765449
fire_01659,555f187c-f8af-4a8c-87b1-2a849cf34b7f,Caesar Fire,2022-09-05,33.064629,-116.811345,50.0,30,7,0.0,0.0,0.0,0.0,296.68571428571425,288.1,300.2,2076.8,308.30000000000007,302.6,310.7,2158.1000000000004,28.071428571428573,20.4,40.9,196.5,62.97142857142857,47.4,100.0,440.8,2.9285714285714284,2.2,4.1,20.5,278.3857142857143,243.1,286.8,1948.7,48.0,40.0,57.0,336.0,62.142857142857146,53.0,67.0,435.0,10.157142857142857,8.1,14.1,71.1,9.857142857142858,9.5,10.1,69.0,2.584285714285715,1.13,3.29,18.090000000000003,6.585714285714286,5.1,7.3,46.1,14,0.0,0.0,0.0,0.0,294.40714285714284,288.0,300.2,4121.7,305.85,300.4,310.7,4281.9,32.82857142857143,20.4,45.3,459.6,70.75000000000001,47.4,100.0,990.5,2.9285714285714293,2.2,4.1,41.00000000000001,277.9857142857143,243.1,292.9,3891.8,47.142857142857146,40.0,57.0,660.0,61.42857142857143,53.0,67.0,860.0,10.528571428571428,8.1,14.1,147.4,9.607142857142858,9.1,10.1,134.5,2.0678571428571426,0.94,3.29,28.95,6.085714285714286,5.0,7.3,85.2,30,0.0566666666666666,0.0,1.7,1.7,294.65,288.0,300.2,8839.5,305.71333333333337,300.4,310.7,9171.4,32.00333333333334,20.4,45.3,960.1,67.67,47.4,100.0,2030.1,2.8666666666666663,2.2,4.1,85.99999999999999,288.2866666666667,243.1,317.4,8648.6,47.03333333333333,0.0,57.0,1411.0,64.26666666666667,50.0,71.0,1928.0,9.51666666666667,7.7,14.1,285.50000000000006,9.17,8.6,10.1,275.1,2.085,0.94,3.29,62.55,6.266666666666668,5.0,7.3,188.00000000000003,2022-09-05,3.9318256327243257,2022,9,C,Small,Small,623.925,5.0,178.0,-0.9993908270190958,0.0348994967025011
fire_01660,7a58bd4b-886d-40ee-b895-03e6473be505,Fairview Fire,2022-09-05,33.717062,-116.893227,28098.0,30,7,0.0,0.0,0.0,0.0,295.1,289.0,298.5,2065.7,312.7857142857142,308.0,314.4,2189.4999999999995,18.285714285714285,11.8,25.8,128.0,65.32857142857144,48.3,91.7,457.3,2.685714285714286,1.8,3.1,18.8,278.0571428571428,264.4,285.4,1946.4,54.142857142857146,48.0,60.0,379.0,72.71428571428571,66.0,76.0,509.0,8.585714285714287,7.5,11.0,60.10000000000001,8.314285714285715,8.1,8.5,58.20000000000001,3.427142857142857,2.11,4.2,23.99,7.057142857142857,6.2,7.8,49.4,14,0.0,0.0,0.0,0.0,293.0071428571428,288.5,298.5,4102.099999999999,310.4428571428571,305.0,314.4,4346.2,20.807142857142857,11.8,28.7,291.3,70.62857142857142,48.3,91.7,988.8,3.0142857142857147,1.8,4.3,42.2,278.83571428571435,240.2,292.9,3903.7000000000007,56.07142857142857,48.0,65.0,785.0,72.42857142857143,66.0,77.0,1014.0,8.857142857142858,7.5,11.0,124.0,8.121428571428572,7.7,8.5,113.7,2.9028571428571426,1.8,4.2,40.63999999999999,6.92857142857143,6.2,7.8,97.0,30,0.0,0.0,0.0,0.0,292.91,288.5,298.5,8787.300000000001,310.06666666666666,305.0,314.4,9302.0,19.98333333333333,11.7,28.7,599.5,67.57333333333332,47.3,91.7,2027.2,2.923333333333333,1.8,4.3,87.69999999999999,286.61333333333334,240.2,312.5,8598.4,57.23333333333333,48.0,65.0,1717.0,75.23333333333333,66.0,81.0,2257.0,8.113333333333333,6.7,11.0,243.4,7.79,7.4,8.5,233.7,2.8883333333333336,1.8,4.2,86.65,7.033333333333334,6.2,7.8,211.00000000000003,2022-09-05,10.243489267499989,2022,9,G,Extreme,Extreme,589.45996,5.0,2.0,0.9993908270190958,0.0348994967025009
